,model,tmscore
0,af3_jian_0,0.7
1,af3_jian_1,0.632
2,af3_jian_2,0.696
3,af3_jian_3,0.638
4,af3_jian_4,0.632
5,af3_jian_5,0.666
6,af3_jian_6,0.704
7,af3_jian_7,0.698
8,af3_jian_8,0.698
9,af3_jian_9,0.679
10,af3_pawan_0,0.661
11,af3_pawan_1,0.607
12,af3_pawan_2,0.583
13,af3_pawan_3,0.535
14,af3_pawan_4,0.616
15,af3_pawan_5,0.582
16,af3_pawan_6,0.625
17,af3_pawan_7,0.596
18,af3_pawan_8,0.639
19,af3_pawan_9,0.644
20,afsample_v1_0,0.349
21,afsample_v1_1,0.344
22,afsample_v1_2,0.32
23,afsample_v1_3,0.35
24,afsample_v1_4,0.336
25,afsample_v1_not_0,0.475
26,afsample_v1_not_1,0.359
27,afsample_v1_not_2,0.383
28,afsample_v1_not_3,0.303
29,afsample_v1_not_4,0.333
30,afsample_v1_r21_not_0,0.641
31,afsample_v1_r21_not_1,0.677
32,afsample_v1_r21_not_2,0.698
33,afsample_v1_r21_not_3,0.684
34,afsample_v1_r21_not_4,0.568
35,afsample_v2_0,0.004
36,afsample_v2_1,0.004
37,afsample_v2_2,0.004
38,afsample_v2_3,0.004
39,afsample_v2_4,0.038
40,afsample_v2_not_0,0.037
41,afsample_v2_not_1,0.062
42,afsample_v2_not_2,0.004
43,afsample_v2_not_3,0.065
44,afsample_v2_not_4,0.004
45,afsample_v2_r21_not_0,0.278
46,afsample_v2_r21_not_1,0.326
47,afsample_v2_r21_not_2,0.317
48,afsample_v2_r21_not_3,0.325
49,afsample_v2_r21_not_4,0.215
50,deepmsa2_0_0,0.481
51,deepmsa2_0_1,0.483
52,deepmsa2_0_2,0.698
53,deepmsa2_0_3,0.689
54,deepmsa2_0_4,0.459
55,deepmsa2_1_0,0.799
56,deepmsa2_1_1,0.481
57,deepmsa2_1_2,0.479
58,deepmsa2_1_3,0.54
59,deepmsa2_1_4,0.502
60,deepmsa2_2_0,0.569
61,deepmsa2_2_1,0.586
62,deepmsa2_2_2,0.583
63,deepmsa2_2_3,0.47
64,deepmsa2_2_4,0.535
65,deepmsa2_3_0,0.631
66,deepmsa2_3_1,0.477
67,deepmsa2_3_2,0.479
68,deepmsa2_3_3,0.485
69,deepmsa2_3_4,0.559
70,deepmsa2_4_0,0.487
71,deepmsa2_4_1,0.487
72,deepmsa2_4_2,0.479
73,deepmsa2_4_3,0.541
74,deepmsa2_4_4,0.538
75,def_mul_comp_0,0.615
76,def_mul_comp_1,0.5
77,def_mul_comp_2,0.54
78,def_mul_comp_3,0.585
79,def_mul_comp_4,0.57
80,def_mul_drop_nos_0,0.51
81,def_mul_drop_nos_1,0.532
82,def_mul_drop_nos_2,0.559
83,def_mul_drop_nos_3,0.49
84,def_mul_drop_nos_4,0.525
85,def_mul_drop_s_0,0.544
86,def_mul_drop_s_1,0.563
87,def_mul_drop_s_2,0.534
88,def_mul_drop_s_3,0.574
89,def_mul_drop_s_4,0.548
90,def_mul_esm_msa_0,0.559
91,def_mul_esm_msa_1,0.758
92,def_mul_esm_msa_2,0.572
